Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/03  17:00:00,20.5571387654,2.1090716754,0.0,0.0,3.71167865564,13.077,33.4212905852,8.02626772553,22.50825,2.88677285965
 02/03  18:00:00,28.0939941758,2.1090716754,0.0,0.0,3.71167865564,18.077,34.7716183556,5.79974285833,25.50935,3.46252549724
 02/03  19:00:00,28.0984937,2.1090716754,0.0,0.0,3.71167865564,18.077,36.2411574148,5.5432177566,25.50935,5.18858965819
 02/03  20:00:00,28.1019284161,2.1090716754,0.0,0.0,3.71167865564,18.077,36.3290037073,5.62863177599,25.50935,5.19102193133
 02/03  21:00:00,23.0938814386,2.1090716754,0.0,0.0,3.71167865564,13.077,34.7035264623,7.58221320864,22.50825,4.61306325366
 02/03  22:00:00,23.0499730585,2.1090716754,0.0,0.0,3.71167865564,13.077,34.9670588649,9.34444807118,21.0077,4.61491079367
 02/03  23:00:00,23.0432407927,2.1090716754,0.0,0.0,3.71167865564,13.077,34.0544259173,12.0105869455,18.0066,4.03723897177
 02/03  24:00:00,24.2017757247,2.1090716754,0.0,0.0,3.71167865564,13.077,21.275658062,15.9619478169,3.0011,2.31261024508
 02/04  01:00:00,13.755103432,2.1090716754,0.0,0.0,1.85583932782,5.577,27.1101143058,21.7976451956,3.0011,2.31136911017
 02/04  02:00:00,9.59321989406,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/04  03:00:00,9.62193458456,0.0,0.0,0.0,0.618613109274,5.0,3.59316540582,0.0,3.0011,0.592065405824
 02/04  04:00:00,9.63611991561,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 02/04  05:00:00,9.78738671204,0.0,0.0,0.0,0.618613109274,5.0,3.59317131981,0.0,3.0011,0.592071319811
 02/04  06:00:00,13.7158267965,2.1090716754,0.0,0.0,1.85583932782,5.577,27.8329135553,23.3112635553,4.50165,0.02
 02/04  07:00:00,28.187413088,2.1090716754,0.0,0.0,3.71167865564,18.077,32.6115398639,17.3688031203,13.50495,1.7377867436
 02/04  08:00:00,26.8840971017,2.1090716754,0.0,0.0,3.71167865564,18.077,35.317610066,13.1446892304,21.0077,1.1652208356
 02/04  09:00:00,20.6210138524,2.1090716754,0.0,0.0,3.71167865564,13.077,30.8349806817,14.0916048212,15.0055,1.73787586048
 02/04  10:00:00,20.63434482,2.1090716754,0.0,0.0,3.71167865564,13.077,32.6060583146,12.988116622,15.0055,4.61244169264
 02/04  11:00:00,25.6358000566,2.1090716754,0.0,0.0,3.71167865564,18.077,46.3235918526,9.273965825,33.0121,4.03752602757
 02/04  12:00:00,26.7490776483,2.1090716754,0.0,0.0,3.71167865564,18.077,51.2533277297,6.69999449653,40.51485,4.03848323317
 02/04  13:00:00,25.8540393245,2.1090716754,0.0,0.0,3.71167865564,18.077,46.9679486037,6.34046221376,36.0132,4.61428638991
 02/04  14:00:00,25.6475452184,2.1090716754,0.0,0.0,3.71167865564,18.077,43.7707874554,8.22161783625,31.51155,4.03761961917
 02/04  15:00:00,20.6444215577,2.1090716754,0.0,0.0,3.71167865564,13.077,35.1428711185,10.6729560811,21.0077,3.46221503747
 02/04  16:00:00,20.6263660272,2.1090716754,0.0,0.0,3.71167865564,13.077,34.8614250991,11.3181517014,19.50715,4.03612339764
 02/04  17:00:00,20.542450719,2.1090716754,0.0,0.0,3.71167865564,13.077,37.9085608047,12.5125324695,22.50825,2.88777833512
 02/04  18:00:00,28.0777096562,2.1090716754,0.0,0.0,3.71167865564,18.077,41.4661675126,11.9206942146,25.50935,4.03612329802
 02/04  19:00:00,28.0805457391,2.1090716754,0.0,0.0,3.71167865564,18.077,41.1247131743,11.0014773674,25.50935,4.61388580688
 02/04  20:00:00,28.220401667,2.1090716754,0.0,0.0,3.71167865564,18.077,42.4265962937,12.3016027359,25.50935,4.61564355774
 02/04  21:00:00,23.2016994489,2.1090716754,0.0,0.0,3.71167865564,13.077,40.9455821053,13.8228197062,22.50825,4.6145123992
 02/04  22:00:00,23.1285980542,2.1090716754,0.0,0.0,3.71167865564,13.077,40.4464132305,14.2487351669,21.0077,5.18997806353
 02/04  23:00:00,23.0235531274,2.1090716754,0.0,0.0,3.71167865564,13.077,37.2877844644,15.8187772809,18.0066,3.46240718347
