STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 13:53,FM-15,BKN:07 250,10.00,,84,28.9,68,19.9,58,14.4,41,8,190,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0520,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 14:53,FM-15,FEW:02 250,10.00,,87,30.6,68,20.1,57,13.9,36,8,190,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0520,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 15:53,FM-15,CLR:00,10.00,,87,30.6,67,19.6,55,12.8,34,10,180,,29.81,6,,29.84,0.00,29.84,,,,,,,,,,0520,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 16:53,FM-15,CLR:00,8.00,,85,29.4,66,18.7,53,11.7,33,15,180,,29.80,,,29.83,0.00,29.83,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 17:53,FM-15,CLR:00,7.00,,80,26.7,65,18.3,55,12.8,42,15,180,22,29.80,,,29.83,0.00,29.83,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 18:53,FM-15,CLR:00,9.00,,74,23.3,62,16.8,54,12.2,50,13,160,23,29.81,5,,29.84,0.00,29.84,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 19:53,FM-15,CLR:00,10.00,,71,21.7,61,16.2,54,12.2,55,15,170,,29.82,,,29.85,0.00,29.85,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 20:53,FM-15,CLR:00,10.00,,67,19.4,59,15.0,53,11.7,61,15,180,,29.83,,,29.86,0.00,29.86,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 21:53,FM-15,CLR:00,10.00,,66,18.9,59,15.1,54,12.2,65,13,170,,29.84,1,,29.87,0.00,29.87,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 22:53,FM-15,CLR:00,10.00,,64,17.8,58,14.6,54,12.2,70,10,160,,29.85,,,29.88,0.00,29.88,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 23:53,FM-15,CLR:00,10.00,,63,17.2,58,14.4,54,12.2,73,10,150,,29.85,,,29.88,0.00,29.88,88,57,72,-3.0,,,,0,7,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-15 23:59,SOD,,,,,,,,,,,,,,,,,,,,88,57,72,-3.0,,,,0,7,0521,1900,,0.00,,,29.83,,9.8,23,180,20,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 00:53,FM-15,CLR:00,10.00,,63,17.2,58,14.4,54,12.2,73,11,140,,29.87,3,,29.90,0.00,29.90,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 01:53,FM-15,CLR:00,10.00,,62,16.7,58,14.5,55,12.8,78,10,150,,29.87,,,29.90,0.00,29.90,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 02:53,FM-15,CLR:00,10.00,,61,16.1,58,14.2,55,12.8,81,10,150,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 03:53,FM-15,CLR:00,10.00,,61,16.1,58,14.2,55,12.8,81,9,150,,29.89,3,,29.92,0.00,29.92,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 04:53,FM-15,CLR:00,10.00,,60,15.6,57,13.7,54,12.2,80,9,160,,29.90,,,29.93,0.00,29.93,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 05:53,FM-15,CLR:00,10.00,,59,15.0,56,13.5,54,12.2,83,8,170,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 06:53,FM-15,CLR:00,10.00,,61,16.1,58,14.2,55,12.8,81,8,200,,29.95,3,,29.98,0.00,29.98,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 07:53,FM-15,CLR:00,10.00,,64,17.8,59,15.2,56,13.3,75,0,000,,29.97,,,29.99,0.00,30.00,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 08:53,FM-15,CLR:00,10.00,,67,19.4,61,15.9,56,13.3,68,0,000,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 09:53,FM-15,CLR:00,10.00,,72,22.2,63,17.3,57,13.9,59,3,VRB,,29.97,1,,30.01,0.00,30.00,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 10:53,FM-15,CLR:00,10.00,,77,25.0,65,18.3,57,13.9,50,6,210,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 11:53,FM-15,CLR:00,10.00,,82,27.8,66,18.9,56,13.3,41,6,VRB,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 12:53,FM-15,CLR:00,10.00,,86,30.0,67,19.4,55,12.8,35,5,VRB,,29.94,8,,29.97,0.00,29.97,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 13:53,FM-15,CLR:00,9.00,,89,31.7,68,20.2,56,13.3,33,0,000,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 14:53,FM-15,CLR:00,10.00,,92,33.3,68,19.7,52,11.1,26,8,180,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 15:53,FM-15,CLR:00,10.00,,93,33.9,64,17.8,42,5.6,17,10,190,,29.90,6,,29.94,0.00,29.93,,,,,,,,,,0521,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 16:53,FM-15,CLR:00,10.00,,92,33.3,63,17.0,39,3.9,16,11,190,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 17:53,FM-15,CLR:00,10.00,,89,31.7,62,16.6,40,4.4,18,14,190,,29.88,,,29.91,0.00,29.91,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 18:53,FM-15,CLR:00,10.00,,82,27.8,66,18.7,55,12.8,40,10,180,,29.89,5,,29.92,0.00,29.92,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 19:53,FM-15,CLR:00,10.00,,76,24.4,64,17.5,55,12.8,48,13,190,,29.90,,,29.94,0.00,29.93,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 20:53,FM-15,CLR:00,10.00,,73,22.8,63,17.2,56,13.3,55,9,170,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 21:53,FM-15,CLR:00,10.00,,71,21.7,61,16.2,54,12.2,55,10,170,,29.93,1,,29.96,0.00,29.96,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 22:53,FM-15,CLR:00,10.00,,70,21.1,60,15.7,53,11.7,55,9,140,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 23:53,FM-15,CLR:00,10.00,,69,20.6,59,15.2,52,11.1,55,9,150,,29.94,,,29.97,0.00,29.97,94,59,76,1.1,,,,0,11,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-16 23:59,SOD,,,,,,,,,,,,,,,,,,,,94,59,76,1.1,,,,0,11,0522,1858,,0.00,,,29.92,,8.0,17,170,15,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 00:53,FM-15,CLR:00,10.00,,66,18.9,58,14.5,52,11.1,61,10,170,,29.95,1,,29.98,0.00,29.98,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 01:53,FM-15,CLR:00,10.00,,64,17.8,58,14.4,53,11.7,68,8,150,,29.95,,,29.98,0.00,29.98,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 02:53,FM-15,CLR:00,10.00,,63,17.2,57,14.1,53,11.7,70,8,150,,29.95,,,29.98,0.00,29.98,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 03:53,FM-15,CLR:00,10.00,,63,17.2,57,14.1,53,11.7,70,7,170,,29.96,2,,29.99,0.00,29.99,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 04:53,FM-15,CLR:00,10.00,,62,16.7,57,13.9,53,11.7,73,7,170,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 05:53,FM-15,CLR:00,10.00,,61,16.1,57,13.9,54,12.2,78,7,170,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 06:53,FM-15,CLR:00,10.00,,62,16.7,58,14.2,54,12.2,75,3,180,,29.99,3,,30.02,0.00,30.02,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 07:53,FM-15,CLR:00,10.00,,66,18.9,59,15.1,54,12.2,65,0,000,,30.01,,,30.04,0.00,30.04,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 08:53,FM-15,CLR:00,10.00,,72,22.2,62,16.7,55,12.8,55,3,VRB,,30.00,,,30.03,0.00,30.03,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 09:53,FM-15,CLR:00,10.00,,77,25.0,63,17.2,53,11.7,43,0,000,,30.00,1,,30.03,0.00,30.03,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 10:53,FM-15,CLR:00,10.00,,84,28.9,64,17.6,49,9.4,30,5,040,,29.99,,,30.02,0.00,30.02,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 11:53,FM-15,CLR:00,10.00,,90,32.2,65,18.2,47,8.3,23,5,VRB,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 12:53,FM-15,CLR:00,10.00,,92,33.3,67,19.3,50,10.0,24,5,VRB,,29.96,8,,29.99,0.00,29.99,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 13:53,FM-15,CLR:00,10.00,,95,35.0,65,18.2,42,5.6,16,5,260,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 14:53,FM-15,CLR:00,10.00,,96,35.6,67,19.3,47,8.3,19,0,000,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 15:53,FM-15,CLR:00,10.00,,98,36.7,69,20.5,51,10.6,20,8,180,,29.90,6,,29.94,0.00,29.93,,,,,,,,,,0522,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 16:53,FM-15,CLR:00,10.00,,97,36.1,69,20.8,53,11.7,23,11,200,,29.89,,,29.93,0.00,29.92,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 17:53,FM-15,CLR:00,10.00,,94,34.4,67,19.2,48,8.9,21,11,190,,29.89,,,29.92,0.00,29.92,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 18:53,FM-15,CLR:00,10.00,,88,31.1,63,17.0,43,6.1,21,10,180,,29.89,5,,29.92,0.00,29.92,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 19:53,FM-15,CLR:00,10.00,,80,26.7,64,17.8,53,11.7,39,11,190,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 20:53,FM-15,CLR:00,10.00,,76,24.4,61,15.9,49,9.4,39,9,180,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 21:53,FM-15,CLR:00,10.00,,72,22.2,57,14.1,45,7.2,38,8,150,,29.93,1,,29.96,0.00,29.96,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 22:53,FM-15,CLR:00,10.00,,73,22.8,57,13.9,43,6.1,34,10,150,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 23:53,FM-15,CLR:00,10.00,,71,21.7,57,13.9,45,7.2,39,9,160,,29.94,,,29.97,0.00,29.97,98,60,79,4.1,,,,0,14,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-17 23:59,SOD,,,,,,,,,,,,,,,,,,,,98,60,79,4.1,,,,0,14,0523,1857,,0.00,,,29.94,,6.8,16,190,14,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-18 00:53,FM-15,CLR:00,10.00,,70,21.1,57,13.7,45,7.2,41,8,170,,29.93,0,,29.96,0.00,29.96,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:93225,SACRAMENTO METROPOLITAN AIRPORT CA US,7,38.69556,-121.58972,2018-08-18 01:53,FM-15,CLR:00,10.00,,67,19.4,56,13.2,46,7.8,47,6,170,,29.94,,,29.96,0.00,29.97,,,,,,,,,,0523,1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
