Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 10/28  15:00:00,1.13304416499,0.0234033834107,0.0,0.0,0.0,0.0,0.0,0.0,0.104007458185,0.0224059651276,0.344182751906,0.339774105842,0.30602988393
 10/28  16:00:00,1.31788324769,0.0276821008206,0.0,0.0,0.0,0.0,0.0,0.0,0.130009243065,0.0280074564094,0.393609915605,0.40189321728,0.347719415331
 10/28  17:00:00,1.68098894317,0.033629328417,0.0,0.0,0.0,0.0,0.0,0.0,0.213215225546,0.0459322319439,0.4839838786,0.488236029486,0.432977577599
 10/28  18:00:00,2.00511094757,0.0365113005573,0.0,0.0,0.0,0.0,0.0,0.0,0.390027808862,0.0840223520663,0.436869206105,0.530076967175,0.517470613362
 10/28  19:00:00,2.20022030529,0.037686841825,0.0,0.0,0.0,0.0,0.0,0.0,0.613643812092,0.132195170226,0.354604366405,0.547143665443,0.535989291129
 10/28  20:00:00,2.21076284697,0.0389824652652,0.0,0.0,0.0,0.0,0.0,0.0,0.676048239204,0.145638756167,0.315968037806,0.565953736115,0.490510077676
 10/28  21:00:00,1.98757402671,0.0380723687999,0.0,0.0,0.0,0.0,0.0,0.0,0.566840471842,0.122112489351,0.299251766429,0.552740808423,0.429984490662
 10/28  22:00:00,1.5962007532,0.199989798379,0.0,0.167043042311,0.0,0.00409707059318,0.00409707059318,0.00409707059318,0.426430451092,0.0918644467258,0.239379940853,0.478326333717,0.339458510217
 10/28  23:00:00,1.20933850699,0.898133657814,0.0,0.869503539842,0.0,0.0218367454907,0.0218367454907,0.0218367454907,0.296421128362,0.0638569903163,0.156389433469,0.415656683625,0.238533525725
 10/28  24:00:00,0.806706953222,1.38324484448,0.0,1.35956337603,0.0,0.0344067327279,0.0344067327279,0.0344067327279,0.150810798435,0.0324886460026,0.0977577511306,0.343811389303,0.130787635623
 10/29  01:00:00,0.819808408868,1.88334566425,0.0,1.8596641958,0.0,0.0471650920608,0.0471650920608,0.0471650920608,0.150810798435,0.0324886460026,0.0977577511306,0.343811389303,0.131130731936
 10/29  02:00:00,0.672346310957,2.40851700199,0.0,2.38671260751,0.0,0.0603990713822,0.0603990713822,0.0603990713822,0.0936066805,0.02016536175,0.0808939904472,0.31655972594,0.0840774809377
 10/29  03:00:00,0.611078448646,2.68513664153,0.0,2.66358505162,0.0,0.0671522031395,0.0671522031395,0.0671522031395,0.0624044510112,0.0134435773603,0.0669865497656,0.312889468248,0.0715581991217
 10/29  04:00:00,0.607266877997,2.91321955674,0.0,2.89197133232,0.0,0.0726802340475,0.0726802340475,0.0726802340475,0.0624044510112,0.0134435773603,0.0584963990226,0.308485159017,0.0751130575382
 10/29  05:00:00,0.655465282794,3.33986432233,0.0,3.31941875243,0.0,0.0832298999152,0.0832298999152,0.0832298999152,0.0624044510112,0.0134435773603,0.0702149478515,0.296832090845,0.112696315811
 10/29  06:00:00,0.878921016995,3.53317688681,0.0,3.51036127404,0.0,0.087920723157,0.087920723157,0.087920723157,0.0676048239204,0.0145638756167,0.0844132045768,0.331240756708,0.276533633016
 10/29  07:00:00,1.38250695031,3.40795026006,0.0,3.38158906314,0.0,0.0845401762866,0.0845401762866,0.0845401762866,0.14041002075,0.030248042625,0.144665883356,0.382716120839,0.583282706455
 10/29  08:00:00,1.75034371305,2.60196591581,0.0,2.57395516904,0.0,0.0634386656286,0.0634386656286,0.0634386656286,0.286020430342,0.0616163869388,0.232810552045,0.40666455228,0.668149125815
 10/29  09:00:00,1.66073394283,1.51868181177,0.0,1.49500034333,0.0,0.0365764605908,0.0365764605908,0.0365764605908,0.254818176954,0.0548946111301,0.305419527453,0.343811389303,0.648569777401
 10/29  10:00:00,1.43482729091,0.58475688408,0.0,0.564602039441,0.0,0.0137738930099,0.0137738930099,0.0137738930099,0.124808933888,0.0268871547207,0.379392365529,0.292611294499,0.580709649262
 10/29  11:00:00,1.34163055549,0.25860010652,0.0,0.237971253306,0.0,0.00580817373759,0.00580817373759,0.00580817373759,0.0988070693423,0.0212856634388,0.40003611027,0.299493027672,0.499556511029
 10/29  12:00:00,1.28037404959,0.0206351733286,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.417737465747,0.299584784114,0.426315066945
 10/29  13:00:00,1.20515173401,0.0202875670398,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.403916643199,0.294538179787,0.36996017824
 10/29  14:00:00,1.14297077124,0.0209890997318,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.365867480721,0.304723144883,0.335643412857
 10/29  15:00:00,1.09799747523,0.0221709611139,0.0,0.0,0.0,0.0,0.0,0.0,0.0988070693423,0.0212856634388,0.336164252333,0.321881599593,0.303214890523
 10/29  16:00:00,1.13411743619,0.0234033834107,0.0,0.0,0.0,0.0,0.0,0.0,0.104007458185,0.0224059651276,0.344182751906,0.339774105842,0.307103155133
 10/29  17:00:00,1.3195956063,0.0276821008206,0.0,0.0,0.0,0.0,0.0,0.0,0.130009243065,0.0280074564094,0.393609915605,0.40189321728,0.349431773936
 10/29  18:00:00,1.68338299697,0.033629328417,0.0,0.0,0.0,0.0,0.0,0.0,0.213215225546,0.0459322319439,0.4839838786,0.488236029486,0.435371631396
 10/29  19:00:00,2.00791932762,0.0365113005573,0.0,0.0,0.0,0.0,0.0,0.0,0.390027808862,0.0840223520663,0.436869206105,0.530076967175,0.520278993417
 10/29  20:00:00,2.20293979589,0.037686841825,0.0,0.0,0.0,0.0,0.0,0.0,0.613643812092,0.132195170226,0.354604366405,0.547143665443,0.53870878172
 10/29  21:00:00,2.21313900868,0.0389824652652,0.0,0.0,0.0,0.0,0.0,0.0,0.676048239204,0.145638756167,0.315968037806,0.565953736115,0.492886239391
 10/29  22:00:00,1.98953674949,0.0380723687999,0.0,0.0,0.0,0.0,0.0,0.0,0.566840471842,0.122112489351,0.299251766429,0.552740808423,0.431947213443
 10/29  23:00:00,1.59347089916,0.032946756068,0.0,0.0,0.0,0.0,0.0,0.0,0.426430451092,0.0918644467258,0.239379940853,0.478326333717,0.340825726771
 10/29  24:00:00,1.19329557248,0.223032188437,0.0,0.194402070465,0.0,0.00477030498645,0.00477030498645,0.00477030498645,0.296421128362,0.0638569903163,0.156389433469,0.415656683625,0.239557031719
 10/30  01:00:00,0.780752150676,0.911817056549,0.0,0.888135588107,0.0,0.0223600278382,0.0223600278382,0.0223600278382,0.150810798435,0.0324886460026,0.0911840680538,0.343811389303,0.123453221044
 10/30  02:00:00,0.640375943552,1.452717205,0.0,1.43091281052,0.0,0.036392417474,0.036392417474,0.036392417474,0.0936066805,0.02016536175,0.0769469663719,0.31655972594,0.0800607915165
 10/30  03:00:00,0.582922774762,1.77746089165,0.0,1.75590930174,0.0,0.0445996693461,0.0445996693461,0.0445996693461,0.0624044510112,0.0134435773603,0.0643753113384,0.312889468248,0.0685662974581
 10/30  04:00:00,0.583357706942,2.1275445724,0.0,2.10629634798,0.0,0.0533456174922,0.0533456174922,0.0533456174922,0.0624044510112,0.0134435773603,0.0571309948506,0.308485159017,0.071903907211
 10/30  05:00:00,0.626120250171,2.51861896932,0.0,2.49817339942,0.0,0.063114884281,0.063114884281,0.063114884281,0.0624044510112,0.0134435773603,0.067543792236,0.296832090845,0.106137454437
 10/30  06:00:00,0.836449902281,2.74445508563,0.0,2.72163947285,0.0,0.0685709230635,0.0685709230635,0.0685709230635,0.0676048239204,0.0145638756167,0.0803165119766,0.331240756708,0.257509010996
 10/30  07:00:00,1.31014663864,2.67119374612,0.0,2.6448325492,0.0,0.066504432191,0.066504432191,0.066504432191,0.14041002075,0.030248042625,0.134040371138,0.382716120839,0.5395836511
 10/30  08:00:00,1.6673483107,2.21737138044,0.0,2.18936063368,0.0,0.0544495807137,0.0544495807137,0.0544495807137,0.286020430342,0.0616163869388,0.211649190125,0.40666455228,0.615304170301
