Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 07/26  23:00:00,0.604721750258,0.0379495643543,0.0,0.0,0.0,0.0,0.0,0.0,0.113090388878,0.0203178359816,0.0541379207009,0.288625239123,0.118020365574
 07/26  24:00:00,0.434327718864,0.028487820338,0.0,0.0,0.0,0.0,0.0,0.0,0.0590036798269,0.010600609839,0.0489514853892,0.23873703554,0.0665049082689
 07/27  01:00:00,0.378590860672,0.0271877149886,0.0,0.0,0.0144558570795,0.00311021583581,0.0175660729154,0.00311021583581,0.0356480762724,0.0064045386522,0.0464782485222,0.219813923836,0.0421500004741
 07/27  02:00:00,0.351365782943,0.0209613290426,0.0,0.0,0.0124140457275,0.00269034939067,0.0151043951182,0.00269034939067,0.023355624918,0.00419607502493,0.044397178009,0.217265356603,0.0365171532698
 07/27  03:00:00,0.338932948933,0.0207512110063,0.0,0.0,0.00423884015156,0.000918821857076,0.00515766200864,0.000918821857076,0.023355624918,0.00419607502493,0.0428550345291,0.214207075923,0.0386314765291
 07/27  04:00:00,0.344881744422,0.0262465612845,0.0,0.0,0.0,0.0,0.0,0.0,0.023355624918,0.00419607502493,0.0430667126311,0.206115374959,0.0576179568888
 07/27  05:00:00,0.45876589923,0.0339223019926,0.0,0.0,0.0,0.0,0.0,0.0,0.0245848691378,0.00441692122316,0.0450130823982,0.230008192767,0.144212833704
 07/27  06:00:00,0.679284136998,0.0605661128387,0.0,0.0,0.00523792225233,0.00114824342567,0.006386165678,0.00114824342567,0.0344188259487,0.00618369135735,0.0513853908189,0.265751848208,0.304628214986
 07/27  07:00:00,0.798319443023,0.091930879508,0.0,0.0,0.0192009300512,0.00413217724167,0.0233331072928,0.00413217724167,0.0565452096987,0.0101589207324,0.0600662275823,0.282381249403,0.340304728314
 07/27  08:00:00,0.736262661587,0.094966513582,0.0,0.0,0.0419503657172,0.00875697755073,0.0507073432679,0.00875697755073,0.0430235171763,0.00772961145515,0.0677603352404,0.23873703554,0.317774818907
 07/27  09:00:00,0.675246626711,0.0961649203796,0.0,0.0,0.0721002618929,0.0146387895016,0.0867390513946,0.0146387895016,0.023355624918,0.00419607502493,0.0707997812925,0.203184522641,0.27644157144
 07/27  10:00:00,0.663156962321,0.0868180072923,0.0,0.0,0.100309708833,0.0195600672082,0.119869776041,0.0195600672082,0.0196678983622,0.00353353752684,0.0667720704517,0.207963086203,0.234820593737
 07/27  11:00:00,0.648811258071,0.0989078658837,0.0,0.0,0.118300546032,0.0225692309124,0.140869776945,0.0225692309124,0.0196678983622,0.00353353752684,0.0658751874616,0.208026800384,0.200308057392
 07/27  12:00:00,0.657893493348,0.110752586766,0.0,0.0,0.150493341765,0.0280657361694,0.178559077934,0.0280657361694,0.0196678983622,0.00353353752684,0.067611310683,0.204522520438,0.173469148403
 07/27  13:00:00,0.682187858224,0.0931017160101,0.0,0.0,0.179849202258,0.0331156751542,0.212964877412,0.0331156751542,0.0196678983622,0.00353353752684,0.0661542804208,0.21159479451,0.157742469992
