Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/17  20:00:00,3.61877792683,4.76826826826,0.0,4.71329756526,0.0,0.131911679156,0.131911679156,0.131911679156,1.2694153222,0.286938743016,0.385424228339,0.79681693514,0.725501018981
 01/17  21:00:00,3.33596697458,5.38061645362,0.0,5.32375593105,0.0,0.148998968955,0.148998968955,0.148998968955,1.09396765174,0.247280533344,0.338845876819,0.824210440373,0.659893503354
 01/17  22:00:00,3.01370856184,5.83562017678,0.0,5.78008713722,0.0,0.161770654252,0.161770654252,0.161770654252,0.918519983775,0.207622352631,0.318073398495,0.804968173282,0.579983999403
 01/17  23:00:00,2.46997056698,6.98959997727,0.0,6.94154324832,0.0,0.194274588333,0.194274588333,0.194274588333,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.452413161146
 01/17  24:00:00,1.90618883467,7.47461745919,0.0,7.43285705594,0.0,0.208022392139,0.208022392139,0.208022392139,0.474740745326,0.107310419037,0.173494335907,0.605329652219,0.314521290037
 01/18  01:00:00,1.33880594813,8.18171645521,0.0,8.14717424087,0.0,0.228003311878,0.228003311878,0.228003311878,0.247690813811,0.0559880573062,0.115167850971,0.500699824915,0.168486089251
 01/18  02:00:00,1.1052138151,8.75027063351,0.0,8.71846635288,0.0,0.243984050674,0.243984050674,0.243984050674,0.144486286704,0.0326596952687,0.0983708244822,0.461012649041,0.101930308933
 01/18  03:00:00,1.02424386012,9.03730994931,0.0,9.00587441397,0.0,0.252023196425,0.252023196425,0.252023196425,0.103204501234,0.0233283533497,0.0834501454999,0.455667574849,0.0838000887629
 01/18  04:00:00,1.01454557706,9.04302686519,0.0,9.01203382419,0.0,0.252191897235,0.252191897235,0.252191897235,0.103204501234,0.0233283533497,0.0747526356716,0.449253485819,0.0890447037489
 01/18  05:00:00,1.06408496941,9.08618787149,0.0,9.05636559676,0.0,0.253427135168,0.253427135168,0.253427135168,0.103204501234,0.0233283533497,0.0868457568597,0.43228287526,0.142226347537
 01/18  06:00:00,1.36632615405,9.25209680519,0.0,9.21881754344,0.0,0.25797010657,0.25797010657,0.25797010657,0.103204501234,0.0233283533497,0.101815917579,0.482392945808,0.374844329505
 01/18  07:00:00,2.10584907766,9.34805185128,0.0,9.30960093694,0.0,0.260508016327,0.260508016327,0.260508016327,0.237370309854,0.0536552095187,0.165077844744,0.557357611348,0.809110085872
 01/18  08:00:00,2.7117923688,10.0237867677,0.0,9.98292979035,0.0,0.279347397203,0.279347397203,0.279347397203,0.485061123664,0.109643266825,0.25639820385,0.592234220449,0.928838156811
 01/18  09:00:00,2.56584326746,8.86922673305,0.0,8.83468451871,0.0,0.247238847555,0.247238847555,0.247238847555,0.464420241369,0.104977600209,0.32820696637,0.500699824915,0.897529787042
 01/18  10:00:00,2.19443491909,9.04710280485,0.0,9.01770458719,0.0,0.252358416225,0.252358416225,0.252358416225,0.237370309854,0.0536552095187,0.39998131075,0.42613603994,0.802163632801
