Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/09  23:00:00,93.0101095805,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/09  24:00:00,126.657013632,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927810087,0.0,2.335,1.16427810087
 03/10  01:00:00,96.8235782988,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  02:00:00,88.5205014806,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  03:00:00,87.1629228798,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  04:00:00,86.1675076692,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923981912,0.0,2.335,1.16423981912
 03/10  05:00:00,107.795541974,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  06:00:00,107.220388593,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  07:00:00,144.532351225,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,260.690702123,254.856468151,4.67,1.164233972
 03/10  08:00:00,140.980826687,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,244.886524209,240.196524209,4.67,0.02
 03/10  09:00:00,208.766898439,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,201.459137016,192.122046258,8.1725,1.16459075785
 03/10  10:00:00,238.530718691,20.0491123249,0.0,0.0,62.886420148,41.4019203762,149.681241112,139.153741112,10.5075,0.02
 03/10  11:00:00,231.546141037,20.0491123249,0.0,0.0,62.886420148,41.4019203762,125.936781927,114.264388413,10.5075,1.16489351392
 03/10  12:00:00,263.800731982,20.0491123249,0.00174595494179,0.0,62.886420148,41.4019203762,97.6107459392,85.9381650541,10.5075,1.16508088519
 03/10  13:00:00,249.381689712,20.0491123249,0.0041364624963,0.0,62.886420148,41.4019203762,77.172415239,65.4996694901,10.5075,1.1652457489
 03/10  14:00:00,249.170201458,20.0491123249,0.0039806967732,0.0,62.886420148,41.4019203762,61.8462368266,50.1736454603,10.5075,1.16509136628
 03/10  15:00:00,244.42839295,20.0491123249,0.00197084585428,0.0,62.886420148,41.4019203762,54.1824153739,42.5099137365,10.5075,1.16500163734
 03/10  16:00:00,241.067167894,20.0491123249,0.0,0.0,62.886420148,41.4019203762,48.7700292928,37.0976561689,10.5075,1.16487312389
 03/10  17:00:00,242.472304088,20.0491123249,0.0,0.0,62.886420148,41.4019203762,48.9093355522,37.2368421053,10.5075,1.1649934469
 03/10  18:00:00,240.383253624,20.0491123249,0.0,0.0,62.886420148,41.4019203762,59.3359779805,47.6635542395,10.5075,1.16492374095
 03/10  19:00:00,248.811310175,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,79.5721022422,69.0671710905,9.34,1.16493115164
 03/10  20:00:00,224.289166588,20.0491123249,0.0,0.0,41.9242800987,36.8599292233,109.574940724,99.0701886872,9.34,1.16475203691
 03/10  21:00:00,199.252156449,20.0491123249,0.0,0.0,34.9369000822,32.3179380704,123.603408906,115.410908906,8.1725,0.02
 03/10  22:00:00,141.18760395,20.0491123249,0.0,0.0,13.9747600329,18.6919646116,99.515831915,93.6812518621,4.67,1.16458005297
 03/10  23:00:00,96.5922705605,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/10  24:00:00,129.599194018,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49931364838,0.0,2.335,1.16431364838
 03/11  01:00:00,98.7556630488,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  02:00:00,90.0966043792,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  03:00:00,88.5386715128,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91557787156,0.0,1.75125,1.16432787156
 03/11  04:00:00,87.1491900521,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/11  05:00:00,92.6678756574,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
