Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/25  12:00:00,1171.97925214,96.2404175617,485.02357252,0.0,131.945524568,274.45309292,534.073713253,436.839735096,70.808374512,26.4256036446
 02/25  13:00:00,1142.16622609,96.3419384445,486.644188558,0.0,131.945524568,274.45309292,522.582222799,425.352320555,70.808374512,26.4215277318
 02/25  14:00:00,1136.74092106,96.2685149102,487.237542954,0.0,131.945524568,266.955817592,514.460138586,431.390783941,56.6466996096,26.4226550355
 02/25  15:00:00,1141.01194249,96.4175881984,483.426677458,0.0,131.945524568,266.955817592,479.630117774,410.722266997,42.4850247072,26.4228260696
 02/25  16:00:00,1063.06753528,94.7511820199,482.091299771,0.0,109.682768182,212.545889182,402.294115033,319.225157757,56.6466996096,26.422257667
 02/25  17:00:00,1064.45725022,94.7511820199,480.778665537,0.0,109.682768182,220.04316451,448.299110772,336.909619079,84.9700494144,26.4194422787
 02/25  18:00:00,1012.6427113,94.7511820199,471.315005499,0.0,109.682768182,220.04316451,461.563030376,350.293103404,84.9700494144,26.2998775577
 02/25  19:00:00,957.698697544,94.7511820199,438.330803485,0.0,100.150657288,199.110933808,485.810298903,392.133362746,84.9700494144,8.70688674247
 02/25  20:00:00,954.786136036,94.7511820199,439.567672321,0.0,100.150657288,191.61365848,473.791159344,399.753092382,56.6466996096,17.3913673525
 02/25  21:00:00,835.254468257,94.7511820199,431.675046485,0.0,55.6251445156,124.558693486,510.177087569,444.823269334,56.6466996096,8.70711862473
 02/25  22:00:00,828.001552415,94.7511820199,424.344106809,0.0,55.6251445156,124.558693486,512.147062849,452.270236184,42.4850247072,17.3918019574
 02/25  23:00:00,789.173827952,94.7511820199,387.454667833,0.0,46.0930336215,124.558693486,509.634380018,472.603680125,28.3233498048,8.70735008842
 02/25  24:00:00,791.142971749,94.7511820199,384.701552881,0.0,46.0930336215,124.558693486,509.442524188,477.888613589,14.1616749024,17.3922356965
 02/26  01:00:00,769.555864562,94.7511820199,387.122686271,0.0,34.9616554283,113.312780494,497.612764546,483.240534192,5.66466996096,8.70756039335
 02/26  02:00:00,749.6383019,94.7511820199,367.044210897,0.0,34.9616554283,113.312780494,514.438541639,491.381288544,5.66466996096,17.3925831337
 02/26  03:00:00,727.94833778,94.7511820199,345.551356059,0.0,34.9616554283,113.312780494,513.962953559,499.593335568,5.66466996096,8.70494803074
 02/26  04:00:00,712.535741148,94.7511820199,324.308438619,0.0,34.9616554283,113.312780494,530.584448439,507.526780733,5.66466996096,17.3929977442
 02/26  05:00:00,713.698508225,94.7511820199,314.099281715,0.0,44.4937663224,113.312780494,519.194569091,504.824576971,5.66466996096,8.70532215942
 02/26  06:00:00,712.404924204,94.7511820199,312.659267649,0.0,44.4937663224,113.312780494,542.766523933,511.211402973,14.1616749024,17.3934460576
 02/26  07:00:00,778.40874138,94.7511820199,311.693285366,0.0,54.0258772165,176.889270242,487.642985017,450.614113239,28.3233498048,8.70552197417
 02/26  08:00:00,779.154506069,94.7511820199,322.406100002,0.0,54.0258772165,184.38654557,505.097627038,445.218707027,42.4850247072,17.3938953034
 02/26  09:00:00,891.996752548,94.7511820199,365.774696896,0.0,65.1572554096,220.04316451,502.183433016,428.071976702,56.6466996096,17.4647567044
 02/26  10:00:00,916.751420065,94.7511820199,406.016510895,0.0,65.1572554096,212.545889182,479.402321516,419.381237617,42.4850247072,17.5360591918
 02/26  11:00:00,960.281824471,94.7511820199,444.390139796,0.0,65.1572554096,220.04316451,498.439163829,401.23168697,70.808374512,26.3991023474
 02/26  12:00:00,982.609436175,94.7511820199,469.168136343,0.0,65.1572554096,220.04316451,484.799587279,387.59306948,70.808374512,26.3981432876
 02/26  13:00:00,992.081986499,94.7511820199,479.519469551,0.0,65.1572554096,220.04316451,476.322375758,379.111625804,70.808374512,26.4023754424
 02/26  14:00:00,988.950428055,94.7511820199,483.135505048,0.0,65.1572554096,212.545889182,450.740200829,367.691989417,56.6466996096,26.4015118017
 02/26  15:00:00,990.562768944,94.7511820199,484.356520781,0.0,65.1572554096,212.545889182,431.137628003,362.251915976,42.4850247072,26.4006873201
 02/26  16:00:00,990.910926632,94.7511820199,484.718832699,0.0,65.1572554096,212.545889182,454.470321605,371.423754313,56.6466996096,26.3998676821
 02/26  17:00:00,965.673280667,94.7511820199,484.83006967,0.0,65.1572554096,220.04316451,478.778068304,367.408968394,84.9700494144,26.3990504952
 02/26  18:00:00,923.534193546,94.7511820199,485.582336813,0.0,54.0258772165,184.38654557,497.177892721,385.917769082,84.9700494144,26.2900742246
 02/26  19:00:00,905.655026822,94.7511820199,487.218153346,0.0,44.4937663224,163.454314868,522.867543057,429.191351696,84.9700494144,8.70614194589
 02/26  20:00:00,886.108126165,94.7511820199,475.703555607,0.0,44.4937663224,155.95703954,513.873228661,439.833959546,56.6466996096,17.3925695059
 02/26  21:00:00,834.128508081,94.7511820199,455.743809368,0.0,44.4937663224,124.558693486,544.092879522,478.739814663,56.6466996096,8.70636524933
 02/26  22:00:00,845.487152866,94.7511820199,467.460801504,0.0,44.4937663224,124.558693486,544.887223835,485.009200082,42.4850247072,17.3929990455
 02/26  23:00:00,840.334636419,94.7511820199,472.302378598,0.0,34.9616554283,124.558693486,539.263299501,502.233363716,28.3233498048,8.70658598094
 02/26  24:00:00,844.459468816,94.7511820199,475.257013446,0.0,34.9616554283,124.558693486,538.93560562,507.380504506,14.1616749024,17.3934262119
 02/27  01:00:00,839.178106691,94.7511820199,471.280397884,0.0,46.0930336215,113.312780494,524.920610907,510.54916984,5.66466996096,8.70677110596
 02/27  02:00:00,830.142388392,94.7511820199,462.350010967,0.0,46.0930336215,113.312780494,539.630718967,516.574932087,5.66466996096,17.3911169195
 02/27  03:00:00,821.796812467,94.7511820199,454.058756511,0.0,46.0930336215,113.312780494,534.473564784,520.10192294,5.66466996096,8.70697188261
 02/27  04:00:00,819.201491825,94.7511820199,451.462070812,0.0,46.0930336215,113.312780494,549.557927776,526.501750517,5.66466996096,17.3915072985
 02/27  05:00:00,909.725760745,94.7511820199,451.651877355,0.0,100.150657288,148.969399434,514.690372055,500.318512678,5.66466996096,8.70718941622
 02/27  06:00:00,897.483971388,94.7511820199,437.999396249,0.0,100.150657288,149.894399434,951.992221653,920.436477424,14.1616749024,17.3940693269
 02/27  07:00:00,1125.73512342,94.9992852848,441.051320195,0.0,176.471037341,302.612436532,637.660619825,600.629859719,28.3233498048,8.70741030177
 02/27  08:00:00,1245.73208757,95.2909035144,448.9486518,0.0,243.2593065,310.10971186,608.580608758,539.788496177,42.4850247072,26.3070878736
 02/27  09:00:00,1302.11799651,95.4117713654,463.988694044,0.0,243.2593065,310.10971186,586.765526221,503.690472599,56.6466996096,26.4283540126
 02/27  10:00:00,1353.54808309,95.5700054832,481.244311523,0.0,243.2593065,302.612436532,542.259921683,473.25085673,42.4850247072,26.5240402459
 02/27  11:00:00,1368.11859729,95.796045552,486.09552481,0.0,243.2593065,310.10971186,555.390244187,449.019135896,70.808374512,35.5627337783
 02/27  12:00:00,1373.01407046,96.1071105154,488.318072622,0.0,243.2593065,310.10971186,539.883632627,424.56330736,70.808374512,44.5119507545
 02/27  13:00:00,1334.12148922,96.5112607255,490.594141276,0.0,243.2593065,310.10971186,514.231696225,407.994791252,70.808374512,35.4285304612
 02/27  14:00:00,1368.59686305,96.9036242078,491.3470749,0.0,243.2593065,302.612436532,483.505650885,391.255211563,56.6466996096,35.6037397129
 02/27  15:00:00,1384.50623652,97.4053958781,484.681794201,0.0,243.2593065,302.612436532,452.459727021,374.428320723,42.4850247072,35.5463815914
 02/27  16:00:00,1374.70834358,98.0871282724,472.794287857,0.0,243.2593065,302.612436532,456.201898259,364.071997125,56.6466996096,35.4832015246
 02/27  17:00:00,1375.21462618,98.950761777,485.334906217,0.0,243.2593065,310.10971186,473.864330277,362.404420708,84.9700494144,26.4898601549
 02/27  18:00:00,1384.74983169,99.5056667114,493.980494334,0.0,243.2593065,310.10971186,475.58422407,373.119964403,84.9700494144,17.494210252
 02/27  19:00:00,1126.8179662,94.7511820199,495.219373299,0.0,166.938926447,199.110933808,468.177582082,365.767626154,84.9700494144,17.439906514
 02/27  20:00:00,1121.26458086,94.7511820199,497.067979486,0.0,166.938926447,191.61365848,449.397310378,375.313922992,56.6466996096,17.4366877766
 02/27  21:00:00,986.127063244,94.7511820199,496.145880619,0.0,100.150657288,124.558693486,494.115496213,420.029529379,56.6466996096,17.4392672245
 02/27  22:00:00,941.468318468,94.7511820199,492.239934105,0.0,100.150657288,124.558693486,478.801186126,427.607511176,42.4850247072,8.70865024339
 02/27  23:00:00,858.195972266,94.7511820199,478.056439906,0.0,46.0930336215,124.558693486,493.507014219,447.791053837,28.3233498048,17.3926105765
 02/27  24:00:00,866.922442796,94.7511820199,485.550975128,0.0,46.0930336215,124.558693486,474.890534435,452.022475975,14.1616749024,8.70638355779
 02/28  01:00:00,848.680851389,94.7511820199,480.009222225,0.0,46.0930336215,113.312780494,478.106859839,455.049100069,5.66466996096,17.3930898094
 02/28  02:00:00,847.156803254,94.7511820199,478.938121845,0.0,46.0930336215,113.312780494,473.067169441,458.695954011,5.66466996096,8.70654546928
 02/28  03:00:00,851.906815359,94.7511820199,483.700554,0.0,46.0930336215,113.312780494,485.547629244,462.489644779,5.66466996096,17.393314504
 02/28  04:00:00,851.866948849,94.7511820199,482.98739496,0.0,46.0930336215,113.312780494,487.412134355,464.355636489,5.66466996096,17.3918279045
 02/28  05:00:00,946.222854818,94.7511820199,483.920427589,0.0,100.150657288,148.969399434,458.769717815,444.399074374,5.66466996096,8.70597348011
