Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/07  23:00:00,57.0464443473,7.66478378862,15.1092648744,0.0,15.0252895274,11.7056064465,5.76517189558,0.0,0.0,5.76517189558
 08/07  24:00:00,49.7097761483,7.43094842607,13.0321680289,0.0,11.6412384099,10.0650221343,5.76054492474,0.0,0.0,5.76054492474
 08/08  01:00:00,46.6082977563,7.26821950157,11.6541054698,0.0,10.0992000411,10.047477231,0.02,0.0,0.0,0.02
 08/08  02:00:00,43.1206060582,7.09934716056,10.1948382175,0.0,8.25718729233,10.0299323277,5.75568062176,0.0,0.0,5.75568062176
 08/08  03:00:00,42.0266919061,6.9835361763,9.21674103612,0.0,8.25718729233,10.0299323277,0.02,0.0,0.0,0.02
 08/08  04:00:00,43.2419453147,6.93059473512,8.87833585745,0.0,8.25718729233,11.6354268332,5.76053366486,0.0,0.0,5.76053366486
 08/08  05:00:00,50.6685535728,6.9139128207,8.74200431011,0.0,12.1011305571,15.3678112995,5.77434338046,0.0,0.0,5.77434338046
 08/08  06:00:00,76.8275443296,7.4634288226,12.3592641217,0.0,19.7275818095,37.2640762949,11.5799113899,0.0,0.0,11.5799113899
 08/08  07:00:00,100.316416784,7.97068751349,16.7368121805,0.0,24.3117294858,51.2795993405,11.6204572723,0.0,0.0,11.6204572723
 08/08  08:00:00,91.2674776097,7.55990745682,19.3736387476,0.0,23.6694662846,40.6342015617,29.3056487328,0.0,0.0,29.3056487328
 08/08  09:00:00,90.6714364964,7.59911518971,23.7456679376,0.0,23.6694662846,35.6302164847,35.5661454853,0.0,18.025,17.5411454853
 08/08  10:00:00,72.5367848339,7.40808787826,23.3987163082,0.0,18.7433767983,22.9618409725,41.3707108449,0.0,18.025,23.3457108449
 08/08  11:00:00,75.1947330833,7.57105986132,25.8958881562,0.0,18.7433767983,22.9618409725,35.5082091935,0.0,18.025,17.4832091935
 08/08  12:00:00,78.1783389767,7.77789052969,28.6292126459,0.0,18.5889407304,23.1597249699,35.5024197941,0.0,18.025,17.4774197941
 08/08  13:00:00,80.2249813255,7.93407632363,30.2731701361,0.0,18.7433767983,23.2517909448,41.3231478195,0.0,18.025,23.2981478195
 08/08  14:00:00,81.9507910531,8.07262566005,31.8604315098,0.0,18.7433767983,23.2517909448,35.5048271039,0.0,18.025,17.4798271039
 08/08  15:00:00,81.5502078356,8.1401568284,31.6822652466,0.0,18.7433767983,22.9618409725,35.5049014575,0.0,18.025,17.4799014575
 08/08  16:00:00,86.3431470683,8.26774775011,31.8963016722,0.0,18.7433767983,27.431320555,23.78549472,0.0,18.025,5.76049471997
 08/08  17:00:00,98.8102712271,8.60067693246,31.8422958601,0.0,17.6635504202,40.6971502883,5.7703267412,0.0,0.0,5.7703267412
 08/08  18:00:00,103.528425991,8.7305381623,29.9258889577,0.0,27.5259009287,37.3340067412,5.794924602,0.0,0.0,5.794924602
 08/08  19:00:00,104.63513849,8.77943809745,28.6583242577,0.0,33.8341110165,33.3544677425,11.5397075123,0.0,0.0,11.5397075123
 08/08  20:00:00,118.454524115,8.85447632561,26.7125156943,0.0,36.5179666069,38.8247702939,5.7792113484,0.0,0.0,5.7792113484
 08/08  21:00:00,110.420931474,8.77483004296,24.273633564,0.0,32.965339924,36.8579353714,11.5793520122,0.0,0.0,11.5793520122
 08/08  22:00:00,81.8001179597,8.2289816647,19.7458058054,0.0,25.6355707503,20.6438685092,5.78506172428,0.0,0.0,5.78506172428
 08/08  23:00:00,57.056168914,7.69674520738,15.0870299415,0.0,15.0252895274,11.7056064465,5.76549323745,0.0,0.0,5.76549323745
 08/08  24:00:00,49.4539418405,7.42042572789,12.7868550566,0.0,11.6412384099,10.0650221343,5.76052048255,0.0,0.0,5.76052048255
 08/09  01:00:00,46.5780193395,7.26752548014,11.6245226201,0.0,10.0992000411,10.047477231,0.02,0.0,0.0,0.02
 08/09  02:00:00,43.6588318885,7.14000830364,10.6924031356,0.0,8.25718729233,10.0299323277,5.75563964052,0.0,0.0,5.75563964052
 08/09  03:00:00,42.6815719321,7.03377151985,9.82138639225,0.0,8.25718729233,10.0299323277,0.02,0.0,0.0,0.02
 08/09  04:00:00,43.6350284962,6.96002079456,9.24199525707,0.0,8.25718729233,11.6354268332,5.76059150534,0.0,0.0,5.76059150534
 08/09  05:00:00,51.4012336072,6.97224124813,9.41635741611,0.0,12.1011305571,15.3678112995,5.77536002,0.0,0.0,5.77536002
 08/09  06:00:00,77.7005083696,7.53619049088,13.1594675044,0.0,19.7275818095,37.2640762949,11.5804541419,0.0,0.0,11.5804541419
 08/09  07:00:00,99.8477577943,7.94788492184,16.2909554847,0.0,24.3117294858,51.2795993405,17.4203665248,0.0,0.0,17.4203665248
 08/09  08:00:00,85.0258143657,7.36704939884,13.3248353562,0.0,23.6694662846,40.6342015617,23.4480748793,0.0,0.0,23.4480748793
 08/09  09:00:00,79.8296226948,7.23165806052,13.2713180054,0.0,23.6694662846,35.6302164847,41.4058592454,0.0,18.025,23.3808592454
 08/09  10:00:00,59.4270782274,6.89156639947,10.8055294913,0.0,18.7433767983,22.9618409725,35.5400346926,0.0,18.025,17.5150346926
 08/09  11:00:00,57.8385111842,6.80700707162,9.30371872707,0.0,18.7433767983,22.9618409725,35.5079334321,0.0,18.025,17.4829334321
 08/09  12:00:00,57.7743079216,6.77676923076,9.22630446516,0.0,18.5889407304,23.1597249699,41.7524021991,0.429350372645,18.025,23.2980518264
 08/09  13:00:00,59.180178791,6.81679528919,10.3456496371,0.0,18.7433767983,23.2517909448,35.5062836124,0.0,18.025,17.4812836124
 08/09  14:00:00,60.0841797246,6.82126813186,11.2451776734,0.0,18.7433767983,23.2517909448,35.5065816794,0.0,18.025,17.4815816794
 08/09  15:00:00,60.9361304825,6.88994230308,12.3184019875,0.0,18.7433767983,22.9618409725,35.5088169911,0.0,18.025,17.4838169911
 08/09  16:00:00,65.3409592739,6.95544548576,12.2064173734,0.0,18.7433767983,27.431320555,23.7854494442,0.0,18.025,5.76044944418
 08/09  17:00:00,78.4280835883,7.26220952526,12.7985786305,0.0,17.6635504202,40.6971502883,5.77027365853,0.0,0.0,5.77027365853
 08/09  18:00:00,85.8197565972,7.49238173003,13.455378409,0.0,27.5259009287,37.3340067412,5.79503606492,0.0,0.0,5.79503606492
 08/09  19:00:00,91.3726919585,7.67751696386,14.613800988,0.0,33.8341110165,33.3544677425,11.5404776405,0.0,0.0,11.5404776405
 08/09  20:00:00,106.733200379,7.92961353327,15.9160592161,0.0,36.5179666069,38.8247702939,5.79723359896,0.0172109491174,0.0,5.78002264985
 08/09  21:00:00,101.535689317,7.99462251471,16.1685994131,0.0,32.965339924,36.8579353714,11.5802110618,0.0,0.0,11.5802110618
 08/09  22:00:00,74.2617219171,7.51871427849,12.9176767859,0.0,25.6355707503,20.6438685092,6.12522297332,0.339929825142,0.0,5.78529314818
